formOfNode,longitude,latitude
source,-3.9675009682433213,52.33520104206363
outlet,-3.9680542934934118,52.3352034211896
source,-3.9749450546410623,52.335159507602135
source,-4.034225333783471,52.33491177194782
source,-4.047392142320708,52.33576007584129
junction,-3.9580059336579403,52.338605233755665
source,-4.000272272555481,52.33921147622124
source,-4.110495684566011,52.33744539615834
junction,-4.005756961681091,52.3397684521656
junction,-4.018407521262907,52.340215867786966
junction,-3.960511138944095,52.34418300076813
junction,-4.015886264954806,52.34326202842726
source,-4.082169325225193,52.342841686684146
junction,-3.970701211295429,52.34780773417893
junction,-4.069785145876807,52.3497684081945
source,-3.9988157472898087,52.35466940684315
junction,-3.998937974437181,52.354914515683014
junction,-4.001635805097254,52.355758000784085
source,-4.0142279820512945,52.35797660131066
junction,-4.022626844086261,52.359723195050286
junction,-4.022367209367931,52.36023809161092
junction,-4.072477058625547,52.291054499347005
source,-4.072837094817098,52.30624759311453
junction,-4.066644265276674,52.28091348108748
source,-4.0650675704123245,52.28001582854508
junction,-4.063850316886093,52.286483915017705
source,-4.063723105453132,52.28682260930199
source,-4.062814297218153,52.29300600059108
source,-4.060319213209659,52.28626605016758
source,-4.058932089125594,52.28329259644671
junction,-4.0571984279711915,52.31670133099304
junction,-4.053367080222393,52.31614705991404
junction,-4.052114178264442,52.30872014544704
source,-4.051517210552411,52.306692018106695
junction,-4.051689184639071,52.31651170732428
source,-4.051659933699424,52.31598413532726
source,-4.050667604535647,52.31644915919588
source,-4.047403675912255,52.31962123047681
junction,-4.046593966370115,52.31732189599918
junction,-4.042904531375793,52.3070395418494
source,-4.040230559483965,52.299337665764156
junction,-4.039768189756889,52.303460960789266
source,-4.039035165792523,52.30606987523601
source,-4.037178462110662,52.30263726291923
junction,-4.034201860715453,52.31757893379474
source,-4.033911787736591,52.31705756062784
source,-4.030842825919497,52.27816185509174
source,-4.024210299782248,52.29374720499256
source,-4.015334524254109,52.29648119742763
source,-4.0143750501202335,52.304986031890124
junction,-4.012919559487705,52.295511111507054
source,-4.008082842967392,52.283015804578156
source,-4.004704854130177,52.31673541312483
source,-4.003337236551796,52.30343747698405
junction,-4.002712633253493,52.303475318842885
junction,-3.990426187344891,52.28806441828151
junction,-3.9898035671664407,52.31492381801864
source,-3.98798612218979,52.31412981529384
junction,-3.985274466296563,52.284565769952586
source,-3.982199039273853,52.2970059903362
source,-3.9784130936598077,52.280042471530194
junction,-3.977146028392964,52.282277795384005
junction,-3.975000120454696,52.28611347997695
junction,-3.973077212335735,52.28162691096084
junction,-3.9723986379473137,52.28681929873365
source,-3.9710015527996805,52.28694639782556
source,-3.970717096071519,52.291365206514165
junction,-3.9697206185143012,52.29017049198744
source,-3.968267956568647,52.29112013584322
source,-3.9649966982882874,52.27740033627988
junction,-3.964024802481587,52.27753286367392
source,-3.958843998513123,52.31088764948714
source,-3.955859069982674,52.28351253280019
source,-3.9503608089070683,52.30068314591479
junction,-4.227778567252756,52.25087386091328
source,-4.226961727591373,52.251454698024666
source,-4.181827267461074,52.25684306694537
source,-4.154473543921425,52.25807229917239
outlet,-4.200765612343257,52.269684093871646
source,-4.117129176633802,52.27766861781758
junction,-4.174862818506899,52.27749503008417
source,-4.15421010705878,52.27878053803806
outlet,-4.189961852002278,52.2790579990651
source,-4.139074806077696,52.28055205982593
junction,-4.158298005625037,52.28136474851465
junction,-4.1241559783702275,52.28341599471531
junction,-4.138813151395495,52.28384871160318
outlet,-4.186234325252505,52.28580943812743
junction,-4.1119851081092,52.29454961700578
junction,-4.10791145777288,52.29607172391494
source,-4.141515520664106,52.29634169087961
source,-4.106435208569429,52.29719902751342
source,-4.159648878148804,52.296747131387846
outlet,-4.1675324211726705,52.29676907567581
junction,-4.098959591986596,52.3005976304212
junction,-4.146065983470485,52.304128421334546
junction,-4.139299421275725,52.306745471695365
junction,-4.140582528687547,52.30678191902601
source,-4.095704019667327,52.23878586425861
junction,-4.095575577682794,52.237368785534926
source,-4.0949217266690345,52.23461621869551
source,-4.088984039669485,52.22731178605886
junction,-4.088070651003103,52.25829656381593
source,-4.08426168288705,52.2568205504531
source,-4.082253828064952,52.227566275247476
source,-4.081004068197752,52.227444368159645
junction,-4.080051194076224,52.22890543874574
junction,-4.077889687416422,52.22872026247653
junction,-4.077912508067994,52.24123933368192
source,-4.077853070806289,52.25513979889564
source,-4.074946084814266,52.240642061413105
source,-4.0749644181031375,52.24461620138727
source,-4.073064914163953,52.21926527661528
source,-4.073445557251423,52.247867805859
source,-4.071815034889743,52.213773628736305
source,-4.066437127799546,52.26306984936768
junction,-4.059234728819558,52.22861377294235
source,-4.057662014000559,52.242211605408094
junction,-4.05621339930983,52.21861481673684
junction,-4.05551586705354,52.21544333662985
junction,-4.055856306325728,52.2378186817969
source,-4.0508985200865695,52.24230148774477
source,-4.051752572562046,52.273677521812374
source,-4.038178434596754,52.23479960966972
source,-4.037219873314959,52.26416913019709
junction,-4.0304828376579245,52.22935526223474
source,-4.029752874253636,52.24970559597046
junction,-4.025155020845887,52.219155153395526
junction,-4.024850667826845,52.27121155193568
source,-4.022876646466863,52.23667085964476
junction,-4.020090693673435,52.26616930087593
junction,-4.008397598506982,52.25376928432839
junction,-3.999965329409047,52.240454466986456
source,-3.9930594442823506,52.273987743474436
source,-3.979756536492501,52.22759271690873
source,-3.980045632259829,52.26687150676075
source,-3.9763737436776214,52.25607691861944
source,-3.9743891230423705,52.26722010534593
junction,-3.9740861497857054,52.266473833676685
source,-3.9720574515814815,52.24735359756433
source,-3.9658202579600426,52.22091485042664
junction,-3.956184948195896,52.21941893222564
junction,-3.954114705605699,52.23257655459622
junction,-3.9552613155652097,52.27437638197029
source,-3.952818397764475,52.24549740928024
junction,-3.952575657394887,52.24579725060426
junction,-3.950627048763419,52.22573084625317
source,-3.9488873601553585,52.21392532697335
source,-3.9474556353772177,52.218285106852285
source,-3.9481656254768036,52.23854422185454
junction,-3.947445890868511,52.2341054283666
source,-4.147433046299962,52.2084291528256
source,-4.131499627639244,52.21051573954308
junction,-4.103577842435294,52.21678960304164
junction,-4.206728621986429,52.21516187251736
source,-4.098812189557935,52.2174268621662
junction,-4.199773692513673,52.21579452604239
source,-4.102998275565885,52.217663336028174
junction,-4.175294254020254,52.22038562211541
source,-4.166277018846164,52.2208061241569
junction,-4.210096425561733,52.22013048499381
source,-4.201685839502791,52.220460143256055
source,-4.116077001724615,52.22423809664601
source,-4.170546751896326,52.22452521020708
source,-4.115740850602363,52.22920485209494
junction,-4.121028599305054,52.23004604679577
source,-4.172204177953358,52.2304316400021
source,-4.150067271727711,52.234342123251615
source,-4.097473796505414,52.23598556036809
junction,-4.095845929227875,52.23866743883497
junction,-4.096081622747385,52.238680516102434
junction,-4.20773526775153,52.23869049705878
junction,-4.144846213290339,52.24030850994589
junction,-4.102739731029298,52.244158109665754
junction,-4.114943717960958,52.24434542861302
source,-4.098100703076293,52.245218912594076
junction,-4.13999083792562,52.24634687707868
source,-4.13980874473385,52.2463741878793
junction,-4.15078761629444,52.24652912063524
source,-4.387800955465503,52.169371504696116
junction,-4.2561563888438005,52.172454050166614
junction,-4.256842545925182,52.1746250222748
junction,-4.386891608528174,52.17342164314282
junction,-4.256292160266425,52.17747617534333
source,-4.25518629119456,52.17752367848941
source,-4.334381391195419,52.17926300216937
junction,-4.404768780842751,52.18280277647526
junction,-4.245085421184658,52.18601769420206
source,-4.230707656212968,52.19144077430768
junction,-4.23514330302142,52.194135073747866
source,-4.278386978529349,52.19358053455547
outlet,-4.407698059801677,52.19159679863412
junction,-4.230938941982183,52.19860255120103
outlet,-4.397493059928047,52.198429297001866
junction,-4.278782708539898,52.20389650991651
source,-4.263214739258921,52.20468221636804
junction,-4.329121730887618,52.20537617263295
source,-4.241465233998206,52.20796568681275
junction,-4.230219784642678,52.21317719119289
junction,-4.233946609230174,52.22106886520493
source,-4.280735621033278,52.22894348578211
source,-4.19993035258762,52.16566734487127
source,-4.177787743389523,52.171122688073
source,-4.189242631563591,52.175385091436944
junction,-4.173215725247783,52.17800159946353
source,-4.136375570685728,52.17918033872145
source,-4.096168906337788,52.183719517680935
junction,-4.124522348996582,52.18397184089203
source,-4.135897642372214,52.18396714502922
junction,-4.136556752772126,52.18432594350708
junction,-4.115500971653133,52.18543713452029
junction,-4.1059896502510425,52.18644425309214
source,-4.14655263296551,52.18630338599097
junction,-4.141262671646891,52.18652949190697
source,-4.111614589488152,52.18758185424881
junction,-4.13541290612416,52.188485568896766
source,-4.1547314193347695,52.18961946673463
junction,-4.102879469546273,52.19089544706835
junction,-4.148081500846369,52.191123387423914
source,-4.1639306859869505,52.1909267893743
junction,-4.154160843965003,52.192742013258076
junction,-4.155121391332519,52.19290196550077
junction,-4.15084527273862,52.19300745599147
junction,-4.150592091511185,52.1930396785501
source,-4.221461123770817,52.194503931642124
source,-4.1739461375601685,52.19543119694817
source,-4.204723210852919,52.195786116756636
junction,-4.161352946147699,52.197034566932906
junction,-4.16754465793629,52.1990799083583
source,-4.020781448334506,52.16425258025237
junction,-4.020300212837959,52.16361620327725
junction,-4.018334204229019,52.135110136475
source,-4.018432335864842,52.157709004314
junction,-4.016900470289188,52.14300749177582
source,-4.017325731940195,52.17759319674241
source,-4.013151022309643,52.199363862055016
source,-3.999990575764064,52.1334036781543
junction,-3.999790747753809,52.19344321479162
junction,-3.994728348751371,52.14000966888243
junction,-3.993284168740108,52.16257555700921
junction,-3.989464238052179,52.14178234323311
source,-3.9905960918937806,52.16933018567733
junction,-3.990698247662,52.182705600666935
junction,-3.988969007734841,52.17465145629664
junction,-3.9878469132910292,52.17017395461035
junction,-3.986163747990013,52.16627839930008
source,-3.983728784192972,52.15657194527549
source,-3.9841336748285987,52.16897863672476
junction,-3.983062791232198,52.185397790140065
source,-3.982455263341944,52.1865124599116
source,-3.982813126393242,52.2085668338968
source,-3.959774325856692,52.14076867940777
junction,-3.955050039243643,52.19692142469925
junction,-3.9547641585064013,52.20433980665156
source,-3.949788606773735,52.20767579416446
junction,-4.089085863819913,52.19846133224463
source,-4.088926790540708,52.20522414556234
source,-4.0870247534825435,52.17121257072182
source,-4.084594520813236,52.1502139379386
junction,-4.081910526530985,52.198976748210434
junction,-4.0804905449656745,52.20061593349832
source,-4.080435083691096,52.20121109366621
junction,-4.069984974711081,52.13030464147238
source,-4.068238869020646,52.17768511889375
junction,-4.065085569273835,52.13427311509845
source,-4.064640282525302,52.13210477976893
junction,-4.062068485328691,52.178549487075244
junction,-4.059352874465974,52.13911781180921
source,-4.060911806695686,52.2051035515611
source,-4.055908474783447,52.13852593205268
junction,-4.05333754638953,52.14294161519184
junction,-4.0522137243836,52.20359289411536
source,-4.044614306772874,52.17507072568011
source,-4.0439350305434765,52.16642245546733
junction,-4.045534660497913,52.20558406591878
junction,-4.039706618738362,52.15826552721948
source,-4.036935846446378,52.19525068895614
junction,-4.036860879101191,52.20928457651196
source,-4.036654799441022,52.20865124686257
source,-4.027232040453649,52.13116719373052
junction,-4.02187882028514,52.161972683236975
source,-4.551879146981161,52.12538426103783
outlet,-4.548000543169691,52.135024711218826
junction,-4.545664220335389,52.13013075886357
source,-4.529679807945237,52.11441173581477
source,-4.512367708378062,52.12493058857098
